university,career,inscription_date,last_name,gender,age,location,email
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,15-01-2021,ROY-KING,M,23-03-1937,AGUSTONI,HEDWARDS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,28-09-2020,MELISSA-SANDERS,F,15-07-1954,APEADERO-GUANACACHE,JON48@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,01-12-2020,SCOTT-BLACK,M,26-02-1938,COLONIA-BOMBAL-Y-TABANERA,WENDY85@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,17-09-2020,LAURA-ALEXANDER,F,28-04-2011,AGUARA-CUA,CHRISTOPHERWELLS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,04-09-2020,JENNIFER-MARQUEZ,F,17-02-2010,ISLA-LOS-LAURELES,MORGANALLISON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,24-11-2020,DONNA-POPE,F,03-04-2011,GRACIARENA,WILLIAMHAYNES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,15-10-2020,AMBER-CHANEY,F,05-07-1946,BARRIO-LA-LUISA,WROGERS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,20-11-2020,PAUL-MCCOY,M,17-11-1970,AMBATO,XWALLACE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,06-12-2020,FRANKLIN-ALVAREZ,M,05-09-1932,BAÑADO-SAN-ANTONIO,LESTERKATHRYN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,28-09-2020,AMBER-PHILLIPS,F,09-09-1977,FRANCISCO-BERRA,NMILLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,10-01-2021,JACQUELINE-STONE,F,30-03-2001,AGUARA-CUA,BATESKELLI@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,03-11-2020,BRIANA-VILLANUEVA,F,21-08-1958,INDIO-RICO,CAROL13@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,29-10-2020,TERRI-MARTIN,F,31-07-1939,ARROYO-QUILLA,DAVIDPATTERSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,18-09-2020,MICHAEL-LAWRENCE,M,11-06-2008,EL-PORVENIR,HBRADSHAW@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,18-10-2020,JUDITH-ARMSTRONG,F,25-07-1980,AGUA-Y-ENERGIA,DANNYMOLINA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,02-11-2020,JOSHUA-RIVERA,M,08-05-1985,ALPACHIRI,HARDINJESUS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,10-11-2020,COURTNEY-MCCARTY,F,01-11-1958,CARMEN-DE-ARECO,ORRLAURA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,07-11-2020,FRANK-TUCKER,M,29-09-2000,ARROYO-DULCE,COOKLORI@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,21-11-2020,KAREN-ANDERSON,F,25-10-1912,ALTO-DEL-PUESTO,MAYJOSEPH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,09-12-2020,SCOTT-CUEVAS,M,03-03-1907,CORTADERAS,THOMASROBERT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,28-01-2021,DAVID-JOHNSON,M,17-09-1943,AARON-CASTELLANOS,KEITH88@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,23-12-2020,MICHELE-GREEN,F,21-01-1925,INDEPENDENCIA,JSMITH@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,26-10-2020,MR.-KYLE-BROWN,M,31-05-1970,ASERRADERO-ARROYO,PSINGLETON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,31-01-2021,MARILYN-WOODS,F,20-11-1986,BOCA-P-25,TORRESKIMBERLY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,18-11-2020,CHRISTIAN-SHORT,M,27-06-1939,ASUNCION-MARIA,CHERYLCHRISTENSEN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,03-01-2021,JONATHAN-HERNANDEZ,M,30-05-1923,BAJO-HONDO,UTUCKER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,21-01-2021,DENISE-BERG,F,04-11-1947,BOUQUET,LSMITH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,10-01-2021,MICHELLE-SCHULTZ,F,29-04-1942,EDMUNDO-PERKINS,THOMASSUZANNE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,19-09-2020,DANIELLE-NELSON,F,02-03-2021,CARRIZAL,BUSHWILLIAM@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,12-10-2020,LISA-RICHMOND,F,08-08-2008,BARRIO-CAROSIO,JONATHAN49@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,25-09-2020,JACQUELINE-WILLIAMSON,F,09-05-2021,AGUADA-GUZMAN,NATALIEMILLS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,01-09-2020,CINDY-KELLY,F,01-11-1922,EDMUNDO-PERKINS,BRIDGESCHRISTOPHER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,08-09-2020,CRYSTAL-ALVAREZ,F,20-01-2012,DON-TORCUATO,THOMASFULLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,10-10-2020,CHRISTINE-HERNANDEZ,F,30-05-1968,AGUA-DE-CASTILLA,EMILY75@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,05-01-2021,ROBIN-FARLEY,F,06-06-1986,EL-GUALICHO,LKLEIN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,10-11-2020,BRIAN-SHANNON,M,24-04-1924,ARROYO-MAL-PASO,ERINROWE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,01-12-2020,PETER-COLLINS,M,05-03-1915,CAÑADON-LAGARTO,GOWEN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,12-09-2020,HOLLY-SMITH,F,22-03-1930,AMANA,TINAHOWARD@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,13-12-2020,JAIME-DOMINGUEZ,F,18-09-1942,ARAUJO,SAMANTHA94@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,28-10-2020,PAUL-ESPINOZA,M,28-11-2016,CAMINERA-SAMBOROMBON,BKNIGHT@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,15-01-2021,MARIE-MORENO,F,02-09-2004,CAMPO-COLIQUEO,RALLEN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,18-10-2020,DOROTHY-HANNA,F,02-10-2003,LABARDEN,BREANNA23@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,04-09-2020,AIMEE-BISHOP,F,13-11-1978,CAÑADA-DEL-UCLE,PEREZDEANNA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,29-12-2020,DAVID-REYNOLDS,M,17-06-2021,COLONIA-CLARA,MICHELLE65@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,25-09-2020,STACEY-CASTANEDA,F,31-01-1938,ANTA,ZHICKS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,24-12-2020,CHARLES-SOLIS,M,06-05-1916,ALTO-VERDE,ROBERTOROZCO@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,16-12-2020,DANIEL-THORNTON,M,01-08-1983,AGUADA-CHACAY-CO,JESSICA75@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,25-10-2020,JOSHUA-RICHARDS-DDS,M,11-05-1932,SANTOS-LUGARES,TOM35@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,12-10-2020,KRISTI-ALVAREZ,F,06-12-2002,ALMACEN-LA-COLINA,CHOLDER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,02-11-2020,TODD-PEREZ,M,09-09-1990,CAILOMUTA,DEANNAWILLIAMS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,03-10-2020,BRIAN-VASQUEZ,M,17-04-1912,IRAOLA,CORDOVAKEVIN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,08-01-2021,SCOTT-PERRY,M,08-12-1943,COSTA-GRANDE,YLEE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,01-09-2020,TIFFANY-OWENS,F,19-09-1958,ANTONIO-PINI,MICHAEL80@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,04-11-2020,ASHLEY-HERNANDEZ,F,13-03-1993,AGUA-LINDA,SUSAN05@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,24-10-2020,ELAINE-HILL,F,29-04-1997,ARROYO-VEGA,TPALMER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,28-11-2020,ZACHARY-CANTU,M,25-09-1934,LIERRA-ADJEMIRO,GSANDERS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,14-12-2020,DR.-ALISHA-MENDEZ,F,14-12-1982,COLONIA-MATILDE,JOHNHOFFMAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,12-10-2020,BRITTANY-LOPEZ,F,30-08-1990,CENTENARIO,DIANE32@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,19-01-2021,CHAD-SANCHEZ,M,02-09-1916,FORTIN-IRENE,ZEDWARDS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,23-01-2021,RACHEL-MCDONALD,F,08-11-2008,CAIMANCITO,OHOLMES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,21-09-2020,THEODORE-VALDEZ,M,24-10-1981,COLONIA-MATILDE,KIMBERLYSCOTT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,14-12-2020,STEVEN-MITCHELL,M,14-07-1951,ARROYO-QUINTANA,MYERSANTHONY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,29-09-2020,ZACHARY-RICHARDSON,M,03-12-1929,GUAMINI,ZWILSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,16-01-2021,JAMES-WOODARD,M,23-12-1989,ENCINA,ORTIZMICHELLE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,03-12-2020,AARON-BAILEY,M,11-04-2013,JESUS-MARIA,NPOPE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,16-10-2020,DANIELLE-DAVIS,F,04-05-1908,23-DE-AGOSTO,STEPHENSTOKES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,05-01-2021,MIGUEL-MYERS,M,08-03-1983,CAMPO-DE-LOS-TOROS,MICHAEL93@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,13-10-2020,MICHELLE-WEST,F,22-07-1982,GUAMINI,RYANSIMMONS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,26-12-2020,DANIEL-DIXON,M,18-10-1930,SAN-BERNARDO-DEL-TUYU,BRADLEYHUNT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,14-10-2020,LISA-YODER,F,29-03-1908,LA-GAMA,BMCKINNEY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,25-12-2020,ROBERT-PENNINGTON,M,27-03-1917,CORONEL-ISLEÑOS,SAMUEL23@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,17-11-2020,ALISON-TYLER,F,23-10-1920,ATALAYA,ERIC91@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,20-10-2020,MONICA-RYAN,F,20-07-1997,CAMARON-CHICO,LPEREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,04-01-2021,EMILY-SCHULTZ,F,26-06-1992,CASTELAR,YAGUILAR@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,18-12-2020,RICHARD-PRESTON-MD,M,31-08-1933,ABALO,MICHAEL77@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,02-09-2020,SEAN-BROWN,M,05-10-1947,CARAGUATAY,PETERSONYOLANDA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,25-10-2020,ALFRED-BECK,M,27-12-1916,BLAQUIER,ASHLEYSOSA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,09-10-2020,JILLIAN-FUENTES,F,21-11-1929,AGUADA-DE-LA-PEÑA,DEBBIEWALSH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,24-09-2020,ALLISON-ROBERTS,F,13-02-1970,EL-TROPEZON,SOTORONALD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,18-12-2020,ERNEST-HUNT,M,23-08-1937,BARLETT,WILLIAMSLAURA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,18-11-2020,JASMINE-HINES,F,14-06-1965,LOS-MOLINOS,QGARCIA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,02-10-2020,TIMOTHY-TAYLOR,M,22-09-2013,ARGENTINA-BELVEDERE,TIMOTHYSHEA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,06-11-2020,JOHN-COLLIER,M,07-07-1926,20-DE-FEBRERO,NAVARROVICKIE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,01-11-2020,CINDY-PAGE,F,04-09-1925,COLONIA-MONTEFIORE,JSMITH@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,16-10-2020,JEFFERY-JOHNSON,M,06-11-2007,CAMPO-CLUCELLAS,ETHANANDERSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,15-10-2020,MICHELLE-BRAUN,F,14-07-1931,BOSQUES,MICHAEL90@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,25-11-2020,KEITH-MCKEE-DDS,M,18-12-2012,COLONIA-NUEVA-MONTEVIDEO,GWATERS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,13-11-2020,LISA-VANCE,F,25-09-2011,EL-PINGO,SYDNEYNUNEZ@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,21-11-2020,CHRISTOPHER-COX,M,18-04-2020,CEBALLOS,HJIMENEZ@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,08-11-2020,CHAD-MARTINEZ,M,17-04-2020,AGUSTIN-ROCA,WVASQUEZ@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,30-10-2020,VICTORIA-NEWMAN,F,20-09-1989,ALMA-GRANDE,JAMESSMITH@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,31-01-2021,BRENDA-PATEL,F,28-07-2011,VILLA-DOMINICO,SMITHJOE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,21-11-2020,ROBERT-YATES,M,23-09-1971,PLANCHADA-BANDERITA,BIANCA20@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,22-10-2020,JOSHUA-POWELL,M,31-12-1905,ROLDAN,JAMESJOHNSON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,15-01-2021,MARY-CASTILLO,F,11-02-2008,LA-PASTORA,MICHAELA44@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,08-11-2020,MS.-REBECCA-JONES,F,27-03-1975,CAYASTACITO,MICHAEL01@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,01-02-2021,ANTONIO-CARR,M,14-11-1932,INDIO-RICO,RPENA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,19-10-2020,YESENIA-PERKINS,F,20-11-1992,LA-COLINA,SALLEN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,24-01-2021,BRIAN-MORRISON,M,13-03-1907,LA-ESPERANZA-ROSAS-LAS-FLORES,LISA10@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,10-09-2020,MICHELLE-BOWEN,F,03-08-1962,LA-MOROCHA,SERGIO40@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,24-10-2020,DONNA-FISHER,F,06-07-1962,CAMPO-UBAJO,DHILL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,28-12-2020,BENJAMIN-SUTTON,M,27-06-2016,COMODORO-PY,MICHAEL03@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,27-01-2021,KAYLA-REYNOLDS,F,21-02-1981,CALVO,BROWNKRISTINA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,29-09-2020,HEATHER-WALKER,F,30-12-1998,JOSE-CLEMENTE-PAZ,LACEY92@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,14-11-2020,KATELYN-MOORE,F,30-03-1957,CORRAL-DE-PIEDRAS,CHRISTOPHERMILLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,19-10-2020,MICHELLE-HARTMAN,F,10-11-1959,CAPILLA-DEL-SEÑOR,LEWISERIC@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,01-09-2020,MATTHEW-CRAIG,M,15-08-1948,6-DE-SEPTIEMBRE,MICHAEL12@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,18-10-2020,AUSTIN-RODRIGUEZ,M,12-12-1915,AGUADA-DE-LA-PEÑA,GOMEZKIMBERLY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,16-01-2021,NICOLAS-HILL,M,14-08-2015,ANGELITA,ANDERSONRICHARD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,07-01-2021,ERIC-LAWSON,M,27-09-1982,AGUANGO,PETERSONDESTINY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,29-09-2020,KELLY-WADE,F,24-03-1964,ALLEN,FITZGERALDJULIA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,15-01-2021,EDWIN-CLARK,M,07-10-1942,LOS-LAURELES,ILAMB@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,13-09-2020,DAVID-WHITE,M,22-09-1980,LOS-GAUCHOS,COXDAVID@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ADMINISTRACIÓN-,16-10-2020,CURTIS-NAVARRO,M,24-07-1964,COLONIA-LA-INDIA,EHAMPTON@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,27-10-2020,ANTHONY-WILSON,M,29-03-1916,LA-LUCILA-DEL-MAR,PATTERSONCOURTNEY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,20-10-2020,WILLIAM-CASTILLO,M,27-10-1915,BERRAONDO,NSMITH@YAHOO.COM
